Cycle,Chg_Spec_mAhg,DChg_Spec_mAhg,Chg_Cap_Ah,DChg_Cap_Ah,Chg_Energy_Wh,DChg_Energy_Wh,CE,IR_proxy,HF_CHG_SPEC_HIGH,HF_DCHG_SPEC_LOW,HF_MISSING,hard_fail,soft_score,SP_IR_OUTLIER,SP_CE_SOFT,IR_proxy_threshold,Label,charge_V_end,take_off_V_end,hover_V_end,cruise_V_end,landing_V_end,standby_V_end,standby_t_end_h,landing_V_rel_global,cycle_label_3class,cycle_label_3name,battery_label_3class,battery_label_3name,file,early1_missing,early1_V_mean,early1_V_min,early1_V_sag,early1_V_sag_ratio,early1_dvdt_mean,early1_dvdt_std,early1_I_mean,early1_I_std,early1_IR_early,early1_power_mean,early1_power_std,early1_energy_ws,early1_energy_per_I,early1_voltage_collapse_flag,early1_IR_high_flag,early1_dvdt_fluct_flag,early2_missing,early2_V_mean,early2_V_min,early2_V_sag,early2_V_sag_ratio,early2_dvdt_mean,early2_dvdt_std,early2_I_mean,early2_I_std,early2_IR_early,early2_power_mean,early2_power_std,early2_energy_ws,early2_energy_per_I,early2_voltage_collapse_flag,early2_IR_high_flag,early2_dvdt_fluct_flag,early5_missing,early5_V_mean,early5_V_min,early5_V_sag,early5_V_sag_ratio,early5_dvdt_mean,early5_dvdt_std,early5_I_mean,early5_I_std,early5_IR_early,early5_power_mean,early5_power_std,early5_energy_ws,early5_energy_per_I,early5_voltage_collapse_flag,early5_IR_high_flag,early5_dvdt_fluct_flag,early10_missing,early10_V_mean,early10_V_min,early10_V_sag,early10_V_sag_ratio,early10_dvdt_mean,early10_dvdt_std,early10_I_mean,early10_I_std,early10_IR_early,early10_power_mean,early10_power_std,early10_energy_ws,early10_energy_per_I,early10_voltage_collapse_flag,early10_IR_high_flag,early10_dvdt_fluct_flag,early20_missing,early20_V_mean,early20_V_min,early20_V_sag,early20_V_sag_ratio,early20_dvdt_mean,early20_dvdt_std,early20_I_mean,early20_I_std,early20_IR_early,early20_power_mean,early20_power_std,early20_energy_ws,early20_energy_per_I,early20_voltage_collapse_flag,early20_IR_high_flag,early20_dvdt_fluct_flag,early30_missing,early30_V_mean,early30_V_min,early30_V_sag,early30_V_sag_ratio,early30_dvdt_mean,early30_dvdt_std,early30_I_mean,early30_I_std,early30_IR_early,early30_power_mean,early30_power_std,early30_energy_ws,early30_energy_per_I,early30_voltage_collapse_flag,early30_IR_high_flag,early30_dvdt_fluct_flag,early50_missing,early50_V_mean,early50_V_min,early50_V_sag,early50_V_sag_ratio,early50_dvdt_mean,early50_dvdt_std,early50_I_mean,early50_I_std,early50_IR_early,early50_power_mean,early50_power_std,early50_energy_ws,early50_energy_per_I,early50_voltage_collapse_flag,early50_IR_high_flag,early50_dvdt_fluct_flag,early60_missing,early60_V_mean,early60_V_min,early60_V_sag,early60_V_sag_ratio,early60_dvdt_mean,early60_dvdt_std,early60_I_mean,early60_I_std,early60_IR_early,early60_power_mean,early60_power_std,early60_energy_ws,early60_energy_per_I,early60_voltage_collapse_flag,early60_IR_high_flag,early60_dvdt_fluct_flag
9,170.33,168.67,0.0044129,0.0043698,0.0170092,0.0153598,0.99023318,0.33943755,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.6108,3.8717,3.5051,3.2148,2.8,1.399,0.14115,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.68896,3.3091,0.7148,0.177638609,-0.000447653,0.000543742,-0.00393822,0.003024336,181.5033188,-0.014920116,0.012219798,0,0,1,1,0,0,3.68896,3.3091,0.7148,0.177638609,-0.000447653,0.000543742,-0.00393822,0.003024336,181.5033188,-0.014920116,0.012219798,0,0,1,1,0,0,3.68896,3.3091,0.7148,0.177638609,-0.000447653,0.000543742,-0.00393822,0.003024336,181.5033188,-0.014920116,0.012219798,0,0,1,1,0,0,3.68896,3.3091,0.7148,0.177638609,-0.000447653,0.000543742,-0.00393822,0.003024336,181.5033188,-0.014920116,0.012219798,0,0,1,1,0,0,3.68328,3.3091,0.7148,0.177638609,-0.000830068,0.004890272,-0.00393899,0.003024522,181.4678382,-0.01481144,0.011992101,-0.203881549,-51.75985433,1,1,1,0,3.67623,3.3091,0.7148,0.177638609,-0.000687927,0.003748517,-0.003939385,0.003024632,181.4496425,-0.01469102,0.011749303,-0.604863199,-153.5425452,1,1,1,0,3.673244,3.3091,0.7148,0.177638609,-0.000650859,0.003406444,-0.003939468,0.003024653,181.4458196,-0.014646614,0.011663509,-0.804018118,-204.0930699,1,1,1,0,3.67049,3.3091,0.7148,0.177638609,-0.000617607,0.003140557,-0.003939513,0.003024674,181.4437316,-0.014608104,0.011590826,-1.002196219,-254.3959453,1,1,1
10,168.4,167.09,0.004363,0.0043291,0.0168257,0.0151959,0.992230117,0.346276657,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5838,3.8622,3.4957,3.2022,2.8,1.36,0.12855,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.67756,3.2977,0.7172,0.178634586,-0.00046825,0.00057522,-0.00393812,0.003024744,182.1173555,-0.014877189,0.012195877,0,0,1,1,0,0,3.67756,3.2977,0.7172,0.178634586,-0.00046825,0.00057522,-0.00393812,0.003024744,182.1173555,-0.014877189,0.012195877,0,0,1,1,0,0,3.67756,3.2977,0.7172,0.178634586,-0.00046825,0.00057522,-0.00393812,0.003024744,182.1173555,-0.014877189,0.012195877,0,0,1,1,0,0,3.67756,3.2977,0.7172,0.178634586,-0.00046825,0.00057522,-0.00393812,0.003024744,182.1173555,-0.014877189,0.012195877,0,0,1,1,0,0,3.67266,3.2977,0.7172,0.178634586,-0.000752556,0.004956285,-0.00393895,0.003024723,182.0789804,-0.014771807,0.011968658,-0.203413151,-51.64146557,1,1,1,0,3.666065,3.2977,0.7172,0.178634586,-0.000648579,0.003802274,-0.003939355,0.003024721,182.0602611,-0.014652516,0.011724437,-0.603869634,-153.2914993,1,1,1,0,3.663104,3.2977,0.7172,0.178634586,-0.000625958,0.003458939,-0.00393944,0.003024717,182.0563329,-0.014607612,0.011636962,-0.802882624,-203.8062833,1,1,1,0,3.660296667,3.2977,0.7172,0.178634586,-0.000604241,0.003192272,-0.003939497,0.003024714,182.0537141,-0.014568186,0.011562055,-1.000987113,-254.0901028,1,1,1
11,167.47,166.13,0.0043389,0.004304,0.0167343,0.0151059,0.991956487,0.347071895,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5721,3.8597,3.4918,3.197,2.8,1.335,0.12335,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.67444,3.2927,0.7236,0.180165824,-0.000479685,0.000593288,-0.00393836,0.003024025,183.7312993,-0.014871668,0.01219986,0,0,1,1,0,0,3.67444,3.2927,0.7236,0.180165824,-0.000479685,0.000593288,-0.00393836,0.003024025,183.7312993,-0.014871668,0.01219986,0,0,1,1,0,0,3.67444,3.2927,0.7236,0.180165824,-0.000479685,0.000593288,-0.00393836,0.003024025,183.7312993,-0.014871668,0.01219986,0,0,1,1,0,0,3.67444,3.2927,0.7236,0.180165824,-0.000479685,0.000593288,-0.00393836,0.003024025,183.7312993,-0.014871668,0.01219986,0,0,1,1,0,0,3.66914,3.2927,0.7236,0.180165824,-0.000802082,0.005121787,-0.00393906,0.003024398,183.6986489,-0.014761402,0.011965587,-0.203437058,-51.64609266,1,1,1,0,3.662365,3.2927,0.7236,0.180165824,-0.000672039,0.003916123,-0.00393941,0.003024585,183.6823281,-0.014639236,0.011716194,-0.603509129,-153.1978466,1,1,1,0,3.659348,3.2927,0.7236,0.180165824,-0.000645781,0.003560035,-0.00393948,0.003024622,183.6790642,-0.014593456,0.011627093,-0.802336937,-203.6656964,1,1,1,0,3.656496667,3.2927,0.7236,0.180165824,-0.000621336,0.003283904,-0.003939527,0.003024647,183.6768884,-0.014553364,0.011550934,-1.000208239,-253.8904603,1,1,1
12,166.59,165.57,0.004316,0.0042897,0.0166453,0.0150494,0.993906395,0.348385694,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5593,3.8578,3.4885,3.1902,2.8,1.322,0.11655,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.67054,3.2865,0.7305,0.181852128,-0.000488394,0.000606897,-0.00393798,0.003023406,185.501196,-0.014860954,0.012202266,0,0,1,1,0,0,3.67054,3.2865,0.7305,0.181852128,-0.000488394,0.000606897,-0.00393798,0.003023406,185.501196,-0.014860954,0.012202266,0,0,1,1,0,0,3.67054,3.2865,0.7305,0.181852128,-0.000488394,0.000606897,-0.00393798,0.003023406,185.501196,-0.014860954,0.012202266,0,0,1,1,0,0,3.67054,3.2865,0.7305,0.181852128,-0.000488394,0.000606897,-0.00393798,0.003023406,185.501196,-0.014860954,0.012202266,0,0,1,1,0,0,3.66523,3.2865,0.7305,0.181852128,-0.000807064,0.005332285,-0.00393889,0.003024072,185.4583398,-0.014748096,0.011960483,-0.203412431,-51.64206957,1,1,1,0,3.658445,3.2865,0.7305,0.181852128,-0.000674925,0.004058465,-0.003939345,0.003024404,185.4369191,-0.014623981,0.011705527,-0.60320389,-153.1228898,1,1,1,0,3.65542,3.2865,0.7305,0.181852128,-0.000648482,0.003686985,-0.003939424,0.003024479,185.4332004,-0.014577525,0.011614783,-0.801923929,-203.5637516,1,1,1,0,3.65254,3.2865,0.7305,0.181852128,-0.000625985,0.00339981,-0.003939487,0.003024522,185.4302506,-0.014536794,0.011537115,-0.999686719,-253.7606554,1,1,1
13,166.35,165.51,0.0043099,0.0042881,0.0166219,0.0150516,0.994941878,0.346592757,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5572,3.8603,3.4896,3.1949,2.8,1.32,0.12125,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.6711,3.2891,0.7259,0.180797011,-0.000486644,0.000607855,-0.00393852,0.003024106,184.3078111,-0.014861094,0.012197792,0,0,1,1,0,0,3.6711,3.2891,0.7259,0.180797011,-0.000486644,0.000607855,-0.00393852,0.003024106,184.3078111,-0.014861094,0.012197792,0,0,1,1,0,0,3.6711,3.2891,0.7259,0.180797011,-0.000486644,0.000607855,-0.00393852,0.003024106,184.3078111,-0.014861094,0.012197792,0,0,1,1,0,0,3.6711,3.2891,0.7259,0.180797011,-0.000486644,0.000607855,-0.00393852,0.003024106,184.3078111,-0.014861094,0.012197792,0,0,1,1,0,0,3.66606,3.2891,0.7259,0.180797011,-0.000776286,0.005326986,-0.00393915,0.003024404,184.2783342,-0.014749011,0.011956222,-0.203358116,-51.62487245,1,1,1,0,3.65943,3.2891,0.7259,0.180797011,-0.000658767,0.004057903,-0.003939455,0.003024555,184.264067,-0.014625264,0.011701069,-0.603097964,-153.0917256,1,1,1,0,3.65644,3.2891,0.7259,0.180797011,-0.000635691,0.003686041,-0.003939516,0.003024586,184.2612138,-0.014579006,0.011610335,-0.801763043,-203.5181589,1,1,1,0,3.65361,3.2891,0.7259,0.180797011,-0.00061264,0.003399043,-0.00393955,0.003024612,184.2596236,-0.014538457,0.011532776,-0.999491089,-253.7069179,1,1,1
14,166.8,165.81,0.0043213,0.0042959,0.0166604,0.0150915,0.994122139,0.342413112,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5627,3.8657,3.4939,3.2012,2.8,1.328,0.12755,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.67564,3.294,0.7256,0.180515474,-0.000480023,0.000599944,-0.00393832,0.003023917,184.2409962,-0.014878332,0.012211139,0,0,1,1,0,0,3.67564,3.294,0.7256,0.180515474,-0.000480023,0.000599944,-0.00393832,0.003023917,184.2409962,-0.014878332,0.012211139,0,0,1,1,0,0,3.67564,3.294,0.7256,0.180515474,-0.000480023,0.000599944,-0.00393832,0.003023917,184.2409962,-0.014878332,0.012211139,0,0,1,1,0,0,3.67564,3.294,0.7256,0.180515474,-0.000480023,0.000599944,-0.00393832,0.003023917,184.2409962,-0.014878332,0.012211139,0,0,1,1,0,0,3.67022,3.294,0.7256,0.180515474,-0.000815566,0.005433772,-0.00393905,0.003024309,184.2068519,-0.014763227,0.011963583,-0.203581644,-51.68292959,1,1,1,0,3.663425,3.294,0.7256,0.180515474,-0.000674215,0.004126622,-0.0039394,0.003024515,184.1904859,-0.014638012,0.011705244,-0.603430034,-153.1781575,1,1,1,0,3.66046,3.294,0.7256,0.180515474,-0.000643337,0.003743278,-0.003939468,0.00302456,184.1873065,-0.014591916,0.011614594,-0.80203316,-203.5892054,1,1,1,0,3.657666667,3.294,0.7256,0.180515474,-0.0006169,0.003448259,-0.00393951,0.00302459,184.1853428,-0.014551748,0.011537561,-0.999725647,-253.769034,1,1,1
15,166.48,165.03,0.0043131,0.0042755,0.016624,0.0150233,0.991282372,0.340493079,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5576,3.865,3.4923,3.1984,2.8,1.308,0.12475,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.67262,3.2912,0.7222,0.179947177,-0.000482968,0.000604413,-0.00393874,0.003024357,183.3581298,-0.014863498,0.01219281,0,0,1,1,0,0,3.67262,3.2912,0.7222,0.179947177,-0.000482968,0.000604413,-0.00393874,0.003024357,183.3581298,-0.014863498,0.01219281,0,0,1,1,0,0,3.67262,3.2912,0.7222,0.179947177,-0.000482968,0.000604413,-0.00393874,0.003024357,183.3581298,-0.014863498,0.01219281,0,0,1,1,0,0,3.67262,3.2912,0.7222,0.179947177,-0.000482968,0.000604413,-0.00393874,0.003024357,183.3581298,-0.014863498,0.01219281,0,0,1,1,0,0,3.66765,3.2912,0.7222,0.179947177,-0.000766874,0.005402807,-0.00393924,0.003024547,183.3348565,-0.014750448,0.011948404,-0.203308275,-51.61104038,1,1,1,0,3.66111,3.2912,0.7222,0.179947177,-0.000648519,0.00410966,-0.00393947,0.003024641,183.3241527,-0.014626192,0.011691156,-0.602777039,-153.0096787,1,1,1,0,3.65822,3.2912,0.7222,0.179947177,-0.000621328,0.003728249,-0.003939516,0.00302466,183.3220121,-0.014580436,0.0116009,-0.801188746,-203.3723803,1,1,1,0,3.655476667,3.2912,0.7222,0.179947177,-0.000598685,0.003434754,-0.003939547,0.003024672,183.3205851,-0.014540495,0.011524124,-0.998728531,-253.5135678,1,1,1
16,164.69,163.48,0.0042667,0.0042355,0.0164579,0.0148594,0.992687557,0.348991275,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5281,3.8562,3.4814,3.1814,2.8,1.269,0.10775,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.66234,3.2771,0.737,0.1836028,-0.000511667,0.000646946,-0.00393828,0.003023564,187.1375321,-0.014834492,0.012196866,0,0,1,1,0,0,3.66234,3.2771,0.737,0.1836028,-0.000511667,0.000646946,-0.00393828,0.003023564,187.1375321,-0.014834492,0.012196866,0,0,1,1,0,0,3.66234,3.2771,0.737,0.1836028,-0.000511667,0.000646946,-0.00393828,0.003023564,187.1375321,-0.014834492,0.012196866,0,0,1,1,0,0,3.66234,3.2771,0.737,0.1836028,-0.000511667,0.000646946,-0.00393828,0.003023564,187.1375321,-0.014834492,0.012196866,0,0,1,1,0,0,3.65733,3.2771,0.737,0.1836028,-0.000784074,0.005675075,-0.00393904,0.003024151,187.1014257,-0.014718086,0.011942766,-0.203226596,-51.59292527,1,1,1,0,3.650875,3.2771,0.737,0.1836028,-0.000652456,0.004295069,-0.0039394,0.003024461,187.0843276,-0.014591832,0.011678939,-0.602299056,-152.8910636,1,1,1,0,3.64792,3.2771,0.737,0.1836028,-0.000631944,0.003896697,-0.00393948,0.003024516,187.0805284,-0.0145448,0.011585666,-0.800675129,-203.2438618,1,1,1,0,3.645066667,3.2771,0.737,0.1836028,-0.000614368,0.003591759,-0.003939527,0.003024559,187.0783123,-0.014503311,0.011505694,-0.998257052,-253.3951757,1,1,1
17,163.94,163.07,0.0042474,0.0042249,0.0163869,0.0148161,0.994702642,0.351249194,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5185,3.8544,3.4784,3.1755,2.8,1.259,0.10185,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.65886,3.2724,0.7394,0.184306296,-0.000520343,0.000659314,-0.0039381,0.003023957,187.7555166,-0.014821783,0.01219236,0,0,1,1,0,0,3.65886,3.2724,0.7394,0.184306296,-0.000520343,0.000659314,-0.0039381,0.003023957,187.7555166,-0.014821783,0.01219236,0,0,1,1,0,0,3.65886,3.2724,0.7394,0.184306296,-0.000520343,0.000659314,-0.0039381,0.003023957,187.7555166,-0.014821783,0.01219236,0,0,1,1,0,0,3.65886,3.2724,0.7394,0.184306296,-0.000520343,0.000659314,-0.0039381,0.003023957,187.7555166,-0.014821783,0.01219236,0,0,1,1,0,0,3.65413,3.2724,0.7394,0.184306296,-0.000756819,0.005734683,-0.00393894,0.003024329,187.7154768,-0.014706119,0.011936867,-0.20311327,-51.56546436,1,1,1,0,3.647815,3.2724,0.7394,0.184306296,-0.000640072,0.004338176,-0.003939365,0.003024534,187.695225,-0.014579937,0.011671503,-0.602057213,-152.8310306,1,1,1,0,3.644888,3.2724,0.7394,0.184306296,-0.000621724,0.003935928,-0.00393944,0.003024583,187.6916516,-0.014532722,0.011577609,-0.800396696,-203.1752472,1,1,1,0,3.642046667,3.2724,0.7394,0.184306296,-0.000606599,0.003628231,-0.003939497,0.00302461,187.6889518,-0.014491041,0.011496954,-0.997908214,-253.3085566,1,1,1
18,163.82,163.04,0.0042443,0.0042239,0.0163738,0.0148184,0.995193554,0.349605864,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5193,3.8575,3.4801,3.1805,2.8,1.258,0.10685,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.66088,3.2752,0.7386,0.184015148,-0.000515454,0.000655444,-0.00393792,0.003023669,187.5609459,-0.014828847,0.012197471,0,0,1,1,0,0,3.66088,3.2752,0.7386,0.184015148,-0.000515454,0.000655444,-0.00393792,0.003023669,187.5609459,-0.014828847,0.012197471,0,0,1,1,0,0,3.66088,3.2752,0.7386,0.184015148,-0.000515454,0.000655444,-0.00393792,0.003023669,187.5609459,-0.014828847,0.012197471,0,0,1,1,0,0,3.66088,3.2752,0.7386,0.184015148,-0.000515454,0.000655444,-0.00393792,0.003023669,187.5609459,-0.014828847,0.012197471,0,0,1,1,0,0,3.656,3.2752,0.7386,0.184015148,-0.000771313,0.005834587,-0.00393882,0.003024205,187.5180892,-0.0147114,0.011937859,-0.203197854,-51.58850986,1,1,1,0,3.64963,3.2752,0.7386,0.184015148,-0.000645359,0.00440159,-0.00393929,0.003024456,187.4957162,-0.014584597,0.011670375,-0.602110024,-152.8473465,1,1,1,0,3.646716,3.2752,0.7386,0.184015148,-0.000623826,0.003990242,-0.003939376,0.003024513,187.491623,-0.014537474,0.011576352,-0.800389205,-203.1766466,1,1,1,0,3.643896667,3.2752,0.7386,0.184015148,-0.000606959,0.003675838,-0.00393944,0.003024546,187.4885771,-0.014496004,0.011495839,-0.997842049,-253.2954046,1,1,1
19,163.91,162.99,0.0042466,0.0042227,0.0163753,0.0148203,0.994371968,0.346422737,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.5067,3.8586,3.4809,3.1822,2.8,1.257,0.10855,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.65888,3.276,0.7329,0.182818229,-0.000524218,0.000672056,-0.00393796,0.003024742,186.1115908,-0.014816647,0.012186354,0,0,1,1,0,0,3.65888,3.276,0.7329,0.182818229,-0.000524218,0.000672056,-0.00393796,0.003024742,186.1115908,-0.014816647,0.012186354,0,0,1,1,0,0,3.65888,3.276,0.7329,0.182818229,-0.000524218,0.000672056,-0.00393796,0.003024742,186.1115908,-0.014816647,0.012186354,0,0,1,1,0,0,3.65888,3.276,0.7329,0.182818229,-0.000524218,0.000672056,-0.00393796,0.003024742,186.1115908,-0.014816647,0.012186354,0,0,1,1,0,0,3.65482,3.276,0.7329,0.182818229,-0.000684097,0.005839435,-0.00393887,0.003024722,186.0685933,-0.014703674,0.0119294,-0.20302443,-51.54382614,1,1,1,0,3.64894,3.276,0.7329,0.182818229,-0.000598256,0.004416019,-0.00393932,0.003024713,186.0473381,-0.014578724,0.011661854,-0.602034999,-152.8271374,1,1,1,0,3.64614,3.276,0.7329,0.182818229,-0.00058612,0.004004457,-0.0039394,0.003024719,186.0435599,-0.014531884,0.011567504,-0.800382714,-203.1737609,1,1,1,0,3.64341,3.276,0.7329,0.182818229,-0.000574375,0.003690027,-0.00393946,0.003024728,186.0407264,-0.01449056,0.011486593,-0.997880964,-253.303997,1,1,1
20,163.46,162.05,0.0042349,0.0041985,0.0163273,0.0147244,0.991404756,0.348353666,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.4607,3.8547,3.4769,3.1731,2.8,1.234,0.09945,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.65054,3.2692,0.7404,0.184656824,-0.000565296,0.000736902,-0.00393816,0.003024027,188.0065818,-0.014794366,0.012191534,0,0,1,1,0,0,3.65054,3.2692,0.7404,0.184656824,-0.000565296,0.000736902,-0.00393816,0.003024027,188.0065818,-0.014794366,0.012191534,0,0,1,1,0,0,3.65054,3.2692,0.7404,0.184656824,-0.000565296,0.000736902,-0.00393816,0.003024027,188.0065818,-0.014794366,0.012191534,0,0,1,1,0,0,3.65054,3.2692,0.7404,0.184656824,-0.000565296,0.000736902,-0.00393816,0.003024027,188.0065818,-0.014794366,0.012191534,0,0,1,1,0,0,3.64726,3.2692,0.7404,0.184656824,-0.000615687,0.006304821,-0.00393896,0.003024399,187.9683977,-0.014678944,0.011923034,-0.202992155,-51.53445458,1,1,1,0,3.641975,3.2692,0.7404,0.184656824,-0.000554799,0.004737436,-0.00393935,0.003024578,187.9497887,-0.014552118,0.011646119,-0.601791703,-152.764213,1,1,1,0,3.639244,3.2692,0.7404,0.184656824,-0.000557133,0.004294013,-0.003939432,0.003024604,187.9458765,-0.014504062,0.011547827,-0.800171221,-203.1184243,1,1,1,0,3.636486667,3.2692,0.7404,0.184656824,-0.000557972,0.003957284,-0.003939483,0.003024633,187.9434274,-0.014461107,0.011462893,-0.997870003,-253.2997144,1,1,1
21,162.52,161.48,0.0042105,0.0041837,0.0162436,0.014666,0.99363496,0.352369634,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.444,3.8529,3.4736,3.1682,2.8,1.219,0.09455,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.645,3.2648,0.7376,0.184289426,-0.00057881,0.000759228,-0.0039379,0.003024995,187.307956,-0.014768366,0.012173235,0,0,1,1,0,0,3.645,3.2648,0.7376,0.184289426,-0.00057881,0.000759228,-0.0039379,0.003024995,187.307956,-0.014768366,0.012173235,0,0,1,1,0,0,3.645,3.2648,0.7376,0.184289426,-0.00057881,0.000759228,-0.0039379,0.003024995,187.307956,-0.014768366,0.012173235,0,0,1,1,0,0,3.645,3.2648,0.7376,0.184289426,-0.00057881,0.000759228,-0.0039379,0.003024995,187.307956,-0.014768366,0.012173235,0,0,1,1,0,0,3.6429,3.2648,0.7376,0.184289426,-0.000490582,0.006281114,-0.00393883,0.003024851,187.2637306,-0.014660411,0.011911365,-0.202672061,-51.45488919,1,1,1,0,3.638255,3.2648,0.7376,0.184289426,-0.000492907,0.004730577,-0.003939275,0.003024797,187.2425764,-0.014537093,0.011636965,-0.60160871,-152.7206682,1,1,1,0,3.635636,3.2648,0.7376,0.184289426,-0.000509802,0.004290778,-0.003939368,0.003024785,187.238156,-0.014489455,0.011538642,-0.800108004,-203.105677,1,1,1,0,3.632913333,3.2648,0.7376,0.184289426,-0.000522939,0.003957548,-0.00393943,0.003024783,187.2352092,-0.014446427,0.011453032,-0.998024846,-253.3424495,1,1,1
22,162.12,161.13,0.0042002,0.0041746,0.0162061,0.0146319,0.993905052,0.353428991,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,0.385,GOOD,4.3,3.4306,3.8526,3.472,3.1651,2.8,1.211,0.09145,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx,0,3.64294,3.2626,0.7425,0.185388629,-0.000588968,0.000774515,-0.00393828,0.003024423,188.5340809,-0.014766985,0.012181989,0,0,1,1,0,0,3.64294,3.2626,0.7425,0.185388629,-0.000588968,0.000774515,-0.00393828,0.003024423,188.5340809,-0.014766985,0.012181989,0,0,1,1,0,0,3.64294,3.2626,0.7425,0.185388629,-0.000588968,0.000774515,-0.00393828,0.003024423,188.5340809,-0.014766985,0.012181989,0,0,1,1,0,0,3.64294,3.2626,0.7425,0.185388629,-0.000588968,0.000774515,-0.00393828,0.003024423,188.5340809,-0.014766985,0.012181989,0,0,1,1,0,0,3.64098,3.2626,0.7425,0.185388629,-0.000479541,0.006505662,-0.003939,0.003024582,188.4996192,-0.01465613,0.011913752,-0.202776818,-51.47926323,1,1,1,0,3.63653,3.2626,0.7425,0.185388629,-0.000479783,0.004879266,-0.00393936,0.003024662,188.4823931,-0.014531654,0.011635507,-0.601625248,-152.7215711,1,1,1,0,3.633952,3.2626,0.7425,0.185388629,-0.000500245,0.004421872,-0.003939436,0.003024685,188.4787569,-0.014483711,0.0115362,-0.800133772,-203.1087119,1,1,1,0,3.63125,3.2626,0.7425,0.185388629,-0.00051572,0.004077531,-0.003939483,0.003024695,188.4764923,-0.01444029,0.011449501,-0.99813211,-253.3662478,1,1,1
