file,Cycle,Label,cycle_label_3class,cycle_label_3name,IR_early_growth_10_to_20,IR_early_growth_1_to_10,IR_early_growth_1_to_2,IR_early_growth_1_to_30,IR_early_growth_20_to_30,IR_early_growth_2_to_5,IR_early_growth_30_to_50,IR_early_growth_50_to_60,IR_early_growth_5_to_10,V_sag_growth_10_to_20,V_sag_growth_1_to_10,V_sag_growth_1_to_2,V_sag_growth_1_to_30,V_sag_growth_20_to_30,V_sag_growth_2_to_5,V_sag_growth_30_to_50,V_sag_growth_50_to_60,V_sag_growth_5_to_10,V_sag_ratio_growth_10_to_20,V_sag_ratio_growth_1_to_10,V_sag_ratio_growth_1_to_2,V_sag_ratio_growth_1_to_30,V_sag_ratio_growth_20_to_30,V_sag_ratio_growth_2_to_5,V_sag_ratio_growth_30_to_50,V_sag_ratio_growth_50_to_60,V_sag_ratio_growth_5_to_10,dvdt_std_growth_10_to_20,dvdt_std_growth_1_to_10,dvdt_std_growth_1_to_2,dvdt_std_growth_1_to_30,dvdt_std_growth_20_to_30,dvdt_std_growth_2_to_5,dvdt_std_growth_30_to_50,dvdt_std_growth_50_to_60,dvdt_std_growth_5_to_10,early10_IR_early,early10_IR_high_flag,early10_I_mean,early10_I_std,early10_V_mean,early10_V_min,early10_V_sag,early10_V_sag_ratio,early10_dvdt_fluct_flag,early10_dvdt_mean,early10_dvdt_std,early10_energy_per_I,early10_energy_ws,early10_missing,early10_power_mean,early10_power_std,early10_voltage_collapse_flag,early1_IR_early,early1_IR_high_flag,early1_I_mean,early1_I_std,early1_V_mean,early1_V_min,early1_V_sag,early1_V_sag_ratio,early1_dvdt_fluct_flag,early1_dvdt_mean,early1_dvdt_std,early1_energy_per_I,early1_energy_ws,early1_missing,early1_power_mean,early1_power_std,early1_voltage_collapse_flag,early2_IR_early,early2_IR_high_flag,early2_I_mean,early2_I_std,early2_V_mean,early2_V_min,early2_V_sag,early2_V_sag_ratio,early2_dvdt_fluct_flag,early2_dvdt_mean,early2_dvdt_std,early2_energy_per_I,early2_energy_ws,early2_missing,early2_power_mean,early2_power_std,early2_voltage_collapse_flag,early5_IR_early,early5_IR_high_flag,early5_I_mean,early5_I_std,early5_V_mean,early5_V_min,early5_V_sag,early5_V_sag_ratio,early5_dvdt_fluct_flag,early5_dvdt_mean,early5_dvdt_std,early5_energy_per_I,early5_energy_ws,early5_missing,early5_power_mean,early5_power_std,early5_voltage_collapse_flag,energy_per_I_growth_10_to_20,energy_per_I_growth_1_to_10,energy_per_I_growth_1_to_2,energy_per_I_growth_1_to_30,energy_per_I_growth_20_to_30,energy_per_I_growth_2_to_5,energy_per_I_growth_30_to_50,energy_per_I_growth_50_to_60,energy_per_I_growth_5_to_10,energy_ws_growth_10_to_20,energy_ws_growth_1_to_10,energy_ws_growth_1_to_2,energy_ws_growth_1_to_30,energy_ws_growth_20_to_30,energy_ws_growth_2_to_5,energy_ws_growth_30_to_50,energy_ws_growth_50_to_60,energy_ws_growth_5_to_10,power_std_growth_10_to_20,power_std_growth_1_to_10,power_std_growth_1_to_2,power_std_growth_1_to_30,power_std_growth_20_to_30,power_std_growth_2_to_5,power_std_growth_30_to_50,power_std_growth_50_to_60,power_std_growth_5_to_10
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,18,GOOD,2,GOOD_drone,3.0100000003585592e-05,0.0,0.0,9.040000000481996e-05,6.0300000001234366e-05,0.0,-7.540000001426961e-05,1.0800000012523014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002302766,-0.00017601200000000002,-0.00017601200000000002,0.0018113589999999998,-0.000315395,0.0,-0.00017401199999999986,-0.00014905300000000012,0.0,178.1802561,1,-0.003938708,0.003024354,3.57164,3.1784,0.7018,0.180866966,1,-0.000301488,0.000639934,-4.986336209,-0.019639722,0,-0.014395989,0.011751281,1,178.1802561,1,-0.003938708,0.003024354,3.57164,3.1784,0.7018,0.180866966,0,-0.000678347,0.000815946,0.0,0.0,0,-0.014395989,0.011751281,1,178.1802561,1,-0.003938708,0.003024354,3.57164,3.1784,0.7018,0.180866966,1,-0.000301488,0.000639934,-4.986336209,-0.019639722,0,-0.014395989,0.011751281,1,178.1802561,1,-0.003938708,0.003024354,3.57164,3.1784,0.7018,0.180866966,1,-0.000301488,0.000639934,-4.986336209,-0.019639722,0,-0.014395989,0.011751281,1,-44.992142320999996,-4.986336209,-4.986336209,-149.0200569,-99.04157837,0.0,-49.1784906,-49.002049,0.0,-0.177210878,-0.019639722,-0.019639722,-0.586946192,-0.390095592,0.0,-0.19369994700000004,-0.19300468699999995,0.0,-9.617900000000006e-05,0.0,0.0,-0.0002689650000000012,-0.00017278600000000116,0.0,-7.099499999999904e-05,-6.295000000000085e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,19,GOOD,2,GOOD_drone,3.040000001419685e-05,0.0,0.0,0.00038320000001590415,0.0003528000000017073,0.0,-7.909999999355932e-05,6.089999999403517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002290122,-0.00017280699999999997,-0.00017280699999999997,0.001798505,-0.0003188100000000001,0.0,-0.00017400399999999974,-0.00014993700000000016,0.0,179.6994921,1,-0.003938798,0.00302442,3.56868,3.1731,0.7078,0.182380376,1,-0.00029343,0.000624794,-4.986505209,-0.019640837,0,-0.014388176,0.011753916,1,179.6994921,1,-0.003938798,0.00302442,3.56868,3.1731,0.7078,0.182380376,0,-0.000660218,0.000797601,0.0,0.0,0,-0.014388176,0.011753916,1,179.6994921,1,-0.003938798,0.00302442,3.56868,3.1731,0.7078,0.182380376,1,-0.00029343,0.000624794,-4.986505209,-0.019640837,0,-0.014388176,0.011753916,1,179.6994921,1,-0.003938798,0.00302442,3.56868,3.1731,0.7078,0.182380376,1,-0.00029343,0.000624794,-4.986505209,-0.019640837,0,-0.014388176,0.011753916,1,-44.993493491,-4.986505209,-4.986505209,-148.954603,-98.97460429999998,0.0,-49.134722900000014,-48.92469459999998,0.0,-0.177220249,-0.019640837,-0.019640837,-0.586700841,-0.389839755,0.0,-0.193531679,-0.19270383400000002,0.0,-9.71619999999996e-05,0.0,0.0,-0.00027004400000000053,-0.00017288200000000094,0.0,-7.047899999999829e-05,-6.201700000000102e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,20,GOOD,2,GOOD_drone,0.000655800000004092,0.0,0.0,0.0009659000000112883,0.0003101000000071963,0.0,2.8999999983625457e-06,5.329999999048596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002322793,-0.000176569,-0.000176569,0.0018203540000000002,-0.0003258699999999998,0.0,-0.00017754700000000012,-0.0001512079999999999,0.0,176.1176629,1,-0.003938844,0.003024409,3.57766,3.1883,0.6937,0.178696548,1,-0.000295255,0.000632214,-4.989749198,-0.019653844,0,-0.01441375,0.011754811,1,176.1176629,1,-0.003938844,0.003024409,3.57766,3.1883,0.6937,0.178696548,0,-0.000664324,0.000808783,0.0,0.0,0,-0.01441375,0.011754811,1,176.1176629,1,-0.003938844,0.003024409,3.57766,3.1883,0.6937,0.178696548,1,-0.000295255,0.000632214,-4.989749198,-0.019653844,0,-0.01441375,0.011754811,1,176.1176629,1,-0.003938844,0.003024409,3.57766,3.1883,0.6937,0.178696548,1,-0.000295255,0.000632214,-4.989749198,-0.019653844,0,-0.01441375,0.011754811,1,-45.021453832,-4.989749198,-4.989749198,-149.062189,-99.05098597,0.0,-49.16614430000001,-48.9865197,0.0,-0.17733174899999998,-0.019653844,-0.019653844,-0.587129489,-0.390143896,0.0,-0.1936566970000001,-0.19294890399999998,0.0,-9.744000000000072e-05,0.0,0.0,-0.000270666000000001,-0.00017322600000000028,0.0,-7.051299999999948e-05,-6.22450000000007e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,21,GOOD,2,GOOD_drone,-0.00017930000001342705,0.0,0.0,-0.0004481999999939035,-0.0002688999999804764,0.0,-0.00011950000001093031,0.0001962999999989279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023197779999999998,-0.00017800299999999993,-0.00017800299999999993,0.0018152469999999999,-0.000326528,0.0,-0.00017720399999999982,-0.00015134200000000006,0.0,176.5251284,1,-0.003938816,0.003024441,3.5758,3.1854,0.6953,0.179168707,1,-0.000296685,0.000636039,-4.987848448,-0.019646217,0,-0.014406918,0.011751038,1,176.5251284,1,-0.003938816,0.003024441,3.5758,3.1854,0.6953,0.179168707,0,-0.000667542,0.000814042,0.0,0.0,0,-0.014406918,0.011751038,1,176.5251284,1,-0.003938816,0.003024441,3.5758,3.1854,0.6953,0.179168707,1,-0.000296685,0.000636039,-4.987848448,-0.019646217,0,-0.014406918,0.011751038,1,176.5251284,1,-0.003938816,0.003024441,3.5758,3.1854,0.6953,0.179168707,1,-0.000296685,0.000636039,-4.987848448,-0.019646217,0,-0.014406918,0.011751038,1,-45.004755192,-4.987848448,-4.987848448,-148.9996705,-99.00706686000001,0.0,-49.14855459999998,-48.95923860000002,0.0,-0.17726565,-0.019646217,-0.019646217,-0.586883776,-0.389971909,0.0,-0.193588133,-0.19284097,0.0,-9.774799999999993e-05,0.0,0.0,-0.00027120700000000074,-0.0001734590000000008,0.0,-7.065299999999865e-05,-6.233300000000122e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,22,GOOD,2,GOOD_drone,-3.0299999991711957e-05,0.0,0.0,0.0002542999999946005,0.00028459999998631247,0.0,0.00015450000000782893,-0.0001232999999842832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023480890000000003,-0.00017338599999999998,-0.00017338599999999998,0.0018401299999999997,-0.00033457300000000034,0.0,-0.00017899799999999966,-0.0001529070000000003,0.0,178.9107239,1,-0.003938836,0.003024502,3.57594,3.1772,0.7047,0.181534815,1,-0.000297309,0.000630819,-4.98826415,-0.019647954,0,-0.014410473,0.011755251,1,178.9107239,1,-0.003938836,0.003024502,3.57594,3.1772,0.7047,0.181534815,0,-0.000668944,0.000804205,0.0,0.0,0,-0.014410473,0.011755251,1,178.9107239,1,-0.003938836,0.003024502,3.57594,3.1772,0.7047,0.181534815,1,-0.000297309,0.000630819,-4.98826415,-0.019647954,0,-0.014410473,0.011755251,1,178.9107239,1,-0.003938836,0.003024502,3.57594,3.1772,0.7047,0.181534815,1,-0.000297309,0.000630819,-4.98826415,-0.019647954,0,-0.014410473,0.011755251,1,-45.01211098,-4.98826415,-4.98826415,-149.0054326,-99.00505747,0.0,-49.15155629999998,-48.9546852,0.0,-0.17729535700000001,-0.019647954,-0.019647954,-0.586907128,-0.389963817,0.0,-0.19359897000000004,-0.19282470699999998,0.0,-9.851299999999973e-05,0.0,0.0,-0.0002724829999999987,-0.000173969999999999,0.0,-7.053200000000162e-05,-6.205799999999852e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,23,GOOD,1,GOOD_not_drone,0.0,0.0,0.0,-0.00011129999998615858,-0.00011129999998615858,0.0,-1.2400000002799061e-05,4.39999999457541e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023643180000000002,-0.00017272499999999998,-0.00017272499999999998,0.001846245,-0.0003453480000000001,0.0,-0.0001821739999999998,-0.00015469900000000033,0.0,182.7712168,1,-0.003938804,0.003024388,3.55988,3.1583,0.7199,0.185627353,1,-0.00029337,0.000624605,-4.981347121,-0.01962055,0,-0.014358595,0.011746398,1,182.7712168,1,-0.003938804,0.003024388,3.55988,3.1583,0.7199,0.185627353,0,-0.000660083,0.00079733,0.0,0.0,0,-0.014358595,0.011746398,1,182.7712168,1,-0.003938804,0.003024388,3.55988,3.1583,0.7199,0.185627353,1,-0.00029337,0.000624605,-4.981347121,-0.01962055,0,-0.014358595,0.011746398,1,182.7712168,1,-0.003938804,0.003024388,3.55988,3.1583,0.7199,0.185627353,1,-0.00029337,0.000624605,-4.981347121,-0.01962055,0,-0.014358595,0.011746398,1,-44.949481329,-4.981347121,-4.981347121,-148.7589433,-98.82811484999999,0.0,-49.04261260000001,-48.845378599999975,0.0,-0.177047197,-0.01962055,-0.01962055,-0.585932678,-0.38926493100000004,0.0,-0.19316940900000001,-0.1923924789999999,0.0,-9.972500000000016e-05,0.0,0.0,-0.00027475599999999926,-0.0001750309999999991,0.0,-7.04490000000002e-05,-6.182700000000041e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,24,GOOD,1,GOOD_not_drone,0.00021369999998910316,0.0,0.0,0.0003113999999868611,9.769999999775791e-05,0.0,-0.00015869999998585627,0.00018749999998135536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002379697,-0.00017387000000000001,-0.00017387000000000001,0.0018620580000000002,-0.00034376899999999985,0.0,-0.00018278499999999998,-0.00015556000000000033,0.0,180.3573024,1,-0.003938848,0.003024411,3.57112,3.1704,0.7104,0.18305504,1,-0.000300603,0.000635934,-4.98601335,-0.019639149,0,-0.014394521,0.011752234,1,180.3573024,1,-0.003938848,0.003024411,3.57112,3.1704,0.7104,0.18305504,0,-0.000676356,0.000809804,0.0,0.0,0,-0.014394521,0.011752234,1,180.3573024,1,-0.003938848,0.003024411,3.57112,3.1704,0.7104,0.18305504,1,-0.000300603,0.000635934,-4.98601335,-0.019639149,0,-0.014394521,0.011752234,1,180.3573024,1,-0.003938848,0.003024411,3.57112,3.1704,0.7104,0.18305504,1,-0.000300603,0.000635934,-4.98601335,-0.019639149,0,-0.014394521,0.011752234,1,-44.99282876,-4.98601335,-4.98601335,-148.939102,-98.96025988999999,0.0,-49.11898120000001,-48.937077500000015,0.0,-0.17721968000000002,-0.019639149,-0.019639149,-0.586647471,-0.389788642,0.0,-0.19347255399999996,-0.19275453500000006,0.0,-9.915199999999992e-05,0.0,0.0,-0.000273731000000001,-0.0001745790000000011,0.0,-7.055800000000008e-05,-6.203599999999969e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,25,GOOD,2,GOOD_drone,0.00018289999999865358,0.0,0.0,0.000365700000003244,0.0001828000000045904,0.0,6.099999998809835e-05,0.000278600000001461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002379099,-0.000174055,-0.000174055,0.001853221,-0.0003518229999999998,0.0,-0.00018285200000000027,-0.00015623099999999973,0.0,180.0532848,1,-0.003938834,0.003024418,3.56808,3.1705,0.7092,0.182797639,1,-0.000294502,0.000627885,-4.984725002,-0.019634004,0,-0.01438344,0.011749058,1,180.0532848,1,-0.003938834,0.003024418,3.56808,3.1705,0.7092,0.182797639,0,-0.00066263,0.00080194,0.0,0.0,0,-0.01438344,0.011749058,1,180.0532848,1,-0.003938834,0.003024418,3.56808,3.1705,0.7092,0.182797639,1,-0.000294502,0.000627885,-4.984725002,-0.019634004,0,-0.01438344,0.011749058,1,180.0532848,1,-0.003938834,0.003024418,3.56808,3.1705,0.7092,0.182797639,1,-0.000294502,0.000627885,-4.984725002,-0.019634004,0,-0.01438344,0.011749058,1,-44.979675828000005,-4.984725002,-4.984725002,-148.852815,-98.88841416999999,0.0,-49.08649320000001,-48.876217800000006,0.0,-0.17716727699999998,-0.019634004,-0.019634004,-0.586305338,-0.38950405699999996,0.0,-0.1933428920000001,-0.19251334799999997,0.0,-0.00010004100000000037,0.0,0.0,-0.0002746209999999992,-0.00017457999999999883,0.0,-7.035600000000058e-05,-6.158099999999979e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,26,GOOD,1,GOOD_not_drone,0.0003682999999909953,0.0,0.0,0.000405099999994718,3.6800000003722744e-05,0.0,-3.6800000003722744e-05,7.890000000543296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002395138,-0.00017688100000000004,-0.00017688100000000004,0.001869794,-0.00034846300000000024,0.0,-0.00018367800000000005,-0.00015553799999999977,0.0,181.3483605,1,-0.003938828,0.003024376,3.56502,3.1611,0.7143,0.184316458,1,-0.000306681,0.000648133,-4.978392528,-0.019609032,0,-0.014371844,0.011736184,1,181.3483605,1,-0.003938828,0.003024376,3.56502,3.1611,0.7143,0.184316458,0,-0.000690032,0.000825014,0.0,0.0,0,-0.014371844,0.011736184,1,181.3483605,1,-0.003938828,0.003024376,3.56502,3.1611,0.7143,0.184316458,1,-0.000306681,0.000648133,-4.978392528,-0.019609032,0,-0.014371844,0.011736184,1,181.3483605,1,-0.003938828,0.003024376,3.56502,3.1611,0.7143,0.184316458,1,-0.000306681,0.000648133,-4.978392528,-0.019609032,0,-0.014371844,0.011736184,1,-44.926143672,-4.978392528,-4.978392528,-148.7121199,-98.80758370000001,0.0,-49.06050769999999,-48.88838749999999,0.0,-0.176955953,-0.019609032,-0.019609032,-0.585750153,-0.389185168,0.0,-0.19324062799999997,-0.19256213600000005,0.0,-9.975499999999998e-05,0.0,0.0,-0.00027511300000000044,-0.00017535800000000046,0.0,-7.103200000000039e-05,-6.26680000000001e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,27,GOOD,1,GOOD_not_drone,-6.279999999492247e-05,0.0,0.0,0.0003954999999962183,0.0004582999999911408,0.0,9.110000002010565e-05,5.149999998366184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002386684,-0.00017536199999999998,-0.00017536199999999998,0.0018548280000000002,-0.00035649400000000017,0.0,-0.00018404399999999996,-0.00015654600000000003,0.0,185.4626716,1,-0.003938798,0.003024433,3.55084,3.1436,0.7305,0.188559924,1,-0.000298767,0.000635388,-4.974603458,-0.019593958,0,-0.014328426,0.011735369,1,185.4626716,1,-0.003938798,0.003024433,3.55084,3.1436,0.7305,0.188559924,0,-0.000672227,0.00081075,0.0,0.0,0,-0.014328426,0.011735369,1,185.4626716,1,-0.003938798,0.003024433,3.55084,3.1436,0.7305,0.188559924,1,-0.000298767,0.000635388,-4.974603458,-0.019593958,0,-0.014328426,0.011735369,1,185.4626716,1,-0.003938798,0.003024433,3.55084,3.1436,0.7305,0.188559924,1,-0.000298767,0.000635388,-4.974603458,-0.019593958,0,-0.014328426,0.011735369,1,-44.891633742,-4.974603458,-4.974603458,-148.5294999,-98.66326269999999,0.0,-48.9682181,-48.75662680000002,0.0,-0.176819144,-0.019593958,-0.019593958,-0.585026449,-0.388613347,0.0,-0.19287512699999998,-0.19204173000000002,0.0,-0.00010133699999999995,0.0,0.0,-0.00027797600000000096,-0.000176639000000001,0.0,-7.102099999999924e-05,-6.224300000000002e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,28,GOOD,1,GOOD_not_drone,6.099999998809835e-05,0.0,0.0,0.0001464000000055421,8.540000001744374e-05,0.0,0.0003719000000046435,-2.170000001910921e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023999629999999997,-0.00017534000000000007,-0.00017534000000000007,0.0018696729999999996,-0.00035495000000000014,0.0,-0.00018539299999999984,-0.00015635099999999989,0.0,180.1324678,1,-0.003938768,0.003024399,3.5703,3.1678,0.7095,0.182988162,1,-0.000303245,0.000641448,-4.981546354,-0.019621155,0,-0.014387317,0.011740057,1,180.1324678,1,-0.003938768,0.003024399,3.5703,3.1678,0.7095,0.182988162,0,-0.000682301,0.000816788,0.0,0.0,0,-0.014387317,0.011740057,1,180.1324678,1,-0.003938768,0.003024399,3.5703,3.1678,0.7095,0.182988162,1,-0.000303245,0.000641448,-4.981546354,-0.019621155,0,-0.014387317,0.011740057,1,180.1324678,1,-0.003938768,0.003024399,3.5703,3.1678,0.7095,0.182988162,1,-0.000303245,0.000641448,-4.981546354,-0.019621155,0,-0.014387317,0.011740057,1,-44.954656266,-4.981546354,-4.981546354,-148.7763013,-98.84009868,0.0,-49.0694364,-48.88153560000001,0.0,-0.177065895,-0.019621155,-0.019621155,-0.585994859,-0.38930780900000006,0.0,-0.19327135899999992,-0.19253259200000006,0.0,-0.00010017399999999975,0.0,0.0,-0.00027515699999999983,-0.00017498300000000008,0.0,-7.044500000000058e-05,-6.189499999999931e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,29,GOOD,1,GOOD_not_drone,-0.000275999999985288,0.0,0.0,-7.360000000744549e-05,0.00020239999997784253,0.0,-0.00012569999998390813,-0.00015550000000530417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024179880000000003,-0.00017612599999999997,-0.00017612599999999997,0.0018758929999999998,-0.0003659690000000003,0.0,-0.0001870779999999998,-0.00015863499999999985,0.0,181.1742304,1,-0.00393875,0.003024412,3.56438,3.1641,0.7136,0.184026614,1,-0.000296844,0.000633782,-4.981521317,-0.019620967,0,-0.014369461,0.011742974,1,181.1742304,1,-0.00393875,0.003024412,3.56438,3.1641,0.7136,0.184026614,0,-0.000667898,0.000809908,0.0,0.0,0,-0.014369461,0.011742974,1,181.1742304,1,-0.00393875,0.003024412,3.56438,3.1641,0.7136,0.184026614,1,-0.000296844,0.000633782,-4.981521317,-0.019620967,0,-0.014369461,0.011742974,1,181.1742304,1,-0.00393875,0.003024412,3.56438,3.1641,0.7136,0.184026614,1,-0.000296844,0.000633782,-4.981521317,-0.019620967,0,-0.014369461,0.011742974,1,-44.951585132999995,-4.981521317,-4.981521317,-148.743898,-98.81079155,0.0,-49.03054449999999,-48.8387821,0.0,-0.17705335600000002,-0.019620967,-0.019620967,-0.585865266,-0.389190943,0.0,-0.19311967600000002,-0.19236479900000003,0.0,-0.00010124899999999944,0.0,0.0,-0.0002769859999999999,-0.00017573700000000046,0.0,-7.038699999999988e-05,-6.16190000000006e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,30,GOOD,1,GOOD_not_drone,0.00012250000000335604,0.0,0.0,7.35000000133823e-05,-4.899999998997373e-05,0.0,0.00012559999998984495,0.00011589999999728207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002424963,-0.00017597800000000003,-0.00017597800000000003,0.0018833819999999999,-0.00036560299999999993,0.0,-0.0001865870000000002,-0.000158245,0.0,180.9729582,1,-0.00393871,0.003024346,3.56676,3.1626,0.7128,0.183929401,1,-0.000304568,0.000644081,-4.978636565,-0.019609406,0,-0.014374048,0.011733995,1,180.9729582,1,-0.00393871,0.003024346,3.56676,3.1626,0.7128,0.183929401,0,-0.000685278,0.000820059,0.0,0.0,0,-0.014374048,0.011733995,1,180.9729582,1,-0.00393871,0.003024346,3.56676,3.1626,0.7128,0.183929401,1,-0.000304568,0.000644081,-4.978636565,-0.019609406,0,-0.014374048,0.011733995,1,180.9729582,1,-0.00393871,0.003024346,3.56676,3.1626,0.7128,0.183929401,1,-0.000304568,0.000644081,-4.978636565,-0.019609406,0,-0.014374048,0.011733995,1,-44.928915534999994,-4.978636565,-4.978636565,-148.6718921,-98.76434,0.0,-49.03665239999998,-48.8491319,0.0,-0.176961835,-0.019609406,-0.019609406,-0.58557523,-0.389003989,0.0,-0.19314053499999995,-0.19240173000000005,0.0,-0.00010119300000000116,0.0,0.0,-0.0002767819999999997,-0.00017558899999999857,0.0,-7.054900000000135e-05,-6.193199999999892e-05,0.0
2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good_labeled_3class.xlsx,31,GOOD,1,GOOD_not_drone,0.0005232000000034986,0.0,0.0,0.0010156999999821892,0.0004924999999786905,0.0,4.6200000014096076e-05,0.00025719999999296306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024162999999999997,-0.00017605300000000002,-0.00017605300000000002,0.0018697610000000002,-0.00037048599999999973,0.0,-0.00018789000000000002,-0.0001578590000000002,0.0,181.8577879,1,-0.003938792,0.00302439,3.5614,3.1586,0.7163,0.184856383,1,-0.000297969,0.000635211,-4.977496483,-0.019605323,0,-0.014357885,0.011733912,1,181.8577879,1,-0.003938792,0.00302439,3.5614,3.1586,0.7163,0.184856383,0,-0.000670431,0.000811264,0.0,0.0,0,-0.014357885,0.011733912,1,181.8577879,1,-0.003938792,0.00302439,3.5614,3.1586,0.7163,0.184856383,1,-0.000297969,0.000635211,-4.977496483,-0.019605323,0,-0.014357885,0.011733912,1,181.8577879,1,-0.003938792,0.00302439,3.5614,3.1586,0.7163,0.184856383,1,-0.000297969,0.000635211,-4.977496483,-0.019605323,0,-0.014357885,0.011733912,1,-44.917078087,-4.977496483,-4.977496483,-148.5931684,-98.69859383,0.0,-48.98446920000001,-48.798640000000006,0.0,-0.176918463,-0.019605323,-0.019605323,-0.585274314,-0.388750528,0.0,-0.1929383600000001,-0.1922051979999999,0.0,-0.00010191900000000066,0.0,0.0,-0.0002776460000000012,-0.00017572700000000052,0.0,-7.027899999999948e-05,-6.156700000000022e-05,0.0
